_id,PX,MAIN_STREET,MIDBLOCK_ROUTE,SIDE1_STREET,SIDE2_STREET,PRIVATE_ACCESS,ADDITIONAL_INFO,OBJECTID,GEO_ID,NODE_ID,MI_PRINX,geometry,LONGITUDE,LATITUDE
245,5510,PARLIAMENT ST,None,OAK ST,None,None,LORD DUFFERIN PS,2729,30073974,20235156.0,2729,"{""type"": ""Point"", ""coordinates"": [-79.36653199382006, 43.660717999328625]}",-79.36653199382006,43.660717999328625
246,5518,PHOEBE ST,None,HURON ST,None,None,OGDEN PUBLIC SCHOOL,2730,20089930,13466683.0,2730,"{""type"": ""Point"", ""coordinates"": [-79.39499600081362, 43.65047500372803]}",-79.39499600081362,43.65047500372803
247,5519,PITFIELD RD,None,STONEWALL GT,None,None,FARQUHARSON PARK,2731,30094028,,2731,"{""type"": ""Point"", ""coordinates"": [-79.26239799751772, 43.78527699633665]}",-79.26239799751772,43.78527699633665
248,5520,POPLAR PLAINS RD,None,BALMORAL AVE,None,None,AVENUE RD ARTS SCHOOL,2732,7992576,,2732,"{""type"": ""Point"", ""coordinates"": [-79.40309000359468, 43.684320001869104]}",-79.40309000359468,43.684320001869104
249,5521,POPLAR RD,None,CORONATION DR,None,None,None,2733,108894,,2733,"{""type"": ""Point"", ""coordinates"": [-79.18916600004603, 43.7616270033646]}",-79.18916600004603,43.7616270033646
250,5523,POPLAR RD,None,WALDOCK ST,None,None,None,2734,109115,,2734,"{""type"": ""Point"", ""coordinates"": [-79.18818500290729, 43.75933499784329]}",-79.18818500290729,43.75933499784329
251,5524,POYNTER DR,30m EAST OF,FENLEY DR,None,None,WESTWAY JR SCHOOL,2735,908884,,2735,"{""type"": ""Point"", ""coordinates"": [-79.5496139969807, 43.69106100106896]}",-79.5496139969807,43.69106100106896
252,5525,PRINCE EDWARD DR N,95m SOUTH OF,GOVERNMENT RD,None,None,LAMBTON-KINGSWAY JR MIDDLE SCHOOL,2736,7033940,,2736,"{""type"": ""Point"", ""coordinates"": [-79.50946600440162, 43.65826500174893]}",-79.50946600440162,43.65826500174893
253,5526,PRINCE EDWARD DR S,None,WINSTON GRV,SUNNYLEA AVE E,None,None,2737,7872163,,2737,"{""type"": ""Point"", ""coordinates"": [-79.50266400192872, 43.642149000798355]}",-79.50266400192872,43.642149000798355
254,5528,PRITCHARD AVE,None,MARIPOSA AVE,None,None,GEORGE SYME COMMUNITY SCHOOL,2738,20091433,,2738,"{""type"": ""Point"", ""coordinates"": [-79.49066499838297, 43.670004001498945]}",-79.49066499838297,43.670004001498945
255,5529,QUEEN ST E,None,NEVILLE PARK BLVD,None,None,None,2739,7684242,,2739,"{""type"": ""Point"", ""coordinates"": [-79.28229300124977, 43.673727004261586]}",-79.28229300124977,43.673727004261586
256,5530,QUEEN ST E,None,CURZON ST,None,None,None,2740,1143227,13464544.0,2740,"{""type"": ""Point"", ""coordinates"": [-79.33142490430623, 43.66299797036619]}",-79.33142490430623,43.66299797036619
257,5531,QUEEN ST E,None,BALSAM AVE,None,None,None,2741,9950457,,2741,"{""type"": ""Point"", ""coordinates"": [-79.28986399888588, 43.67217800293029]}",-79.28986399888588,43.67217800293029
258,5534,QUEEN ST E,None,EMPIRE AVE,None,None,JIMMY SIMPSON PARK/REC CENTRE,2742,8432285,,2742,"{""type"": ""Point"", ""coordinates"": [-79.34437800464167, 43.660089002726465]}",-79.34437800464167,43.660089002726465
259,5535,QUEEN ST E,None,LARCHMOUNT AVE,None,None,None,2743,1143311,13464645.0,2743,"{""type"": ""Point"", ""coordinates"": [-79.33431577462264, 43.66233607975523]}",-79.33431577462264,43.66233607975523
260,5536,QUEEN ST E,None,MORSE ST,None,None,None,2744,8392952,,2744,"{""type"": ""Point"", ""coordinates"": [-79.34121699508768, 43.660809002876306]}",-79.34121699508768,43.660809002876306
261,5537,QUEEN ST E,None,ONTARIO ST,None,None,None,2745,1144562,13465894.0,2745,"{""type"": ""Point"", ""coordinates"": [-79.36720299464508, 43.65501500443168]}",-79.36720299464508,43.65501500443168
262,5540,QUEEN ST E,None,SILVER BIRCH AVE,None,None,None,2746,1141282,,2746,"{""type"": ""Point"", ""coordinates"": [-79.28516499815524, 43.67313799965693]}",-79.28516499815524,43.67313799965693
263,5545,QUEEN ST E,None,ASHDALE AVE,None,None,None,2747,1142692,,2747,"{""type"": ""Point"", ""coordinates"": [-79.31919399399078, 43.66574899976139]}",-79.31919399399078,43.66574899976139
264,5546,QUEEN ST E,None,BOULTON AVE,None,None,None,2748,1143797,,2748,"{""type"": ""Point"", ""coordinates"": [-79.34680099412543, 43.65955600249133]}",-79.34680099412543,43.65955600249133
265,5547,QUEEN ST E,None,CARROLL ST,None,None,None,2749,11585489,,2749,"{""type"": ""Point"", ""coordinates"": [-79.35231300546208, 43.65831099830033]}",-79.35231300546208,43.65831099830033
266,5548,QUEEN ST E,None,SACKVILLE ST,None,None,None,2750,1144363,13465673.0,2750,"{""type"": ""Point"", ""coordinates"": [-79.36146500044606, 43.65627000418447]}",-79.36146500044606,43.65627000418447
267,5551,QUEEN ST W,None,TRILLER AVE,None,None,None,2751,10759692,13468375.0,2751,"{""type"": ""Point"", ""coordinates"": [-79.44382499546624, 43.63918099596533]}",-79.44382499546624,43.63918099596533
268,5554,RATHBURN RD,None,THE WYND,None,None,None,2752,9278760,,2752,"{""type"": ""Point"", ""coordinates"": [-79.53860399718545, 43.660850003032905]}",-79.53860399718545,43.660850003032905
269,5555,REDGRAVE DR,None,WATERBURY DR,None,None,None,2753,909329,,2753,"{""type"": ""Point"", ""coordinates"": [-79.56963800441326, 43.68277400175957]}",-79.56963800441326,43.68277400175957
270,5556,RENFORTH DR,20m SOUTH OF,TABARD GT,None,None,HOLLYCREST MIDDLE SCHOOL,2754,910965,,2754,"{""type"": ""Point"", ""coordinates"": [-79.58172799877893, 43.65643200170058]}",-79.58172799877893,43.65643200170058
271,5557,RENFORTH DR,None,BRIDGETOWN DR,None,None,BLOORDALE PARK,2755,30009324,,2755,"{""type"": ""Point"", ""coordinates"": [-79.56803999523528, 43.63611900400604]}",-79.56803999523528,43.63611900400604
272,5558,ROGERS RD,None,BRONOCO AVE,None,None,ST NICHOLAS OF BARI CATHOLIC SCHOOL,2756,14068812,,2756,"{""type"": ""Point"", ""coordinates"": [-79.46012700118942, 43.68344999974411]}",-79.46012700118942,43.68344999974411
273,5560,RONCESVALLES AVE,None,FERN AVE,None,None,None,2757,1146514,13467723.0,2757,"{""type"": ""Point"", ""coordinates"": [-79.4483710060691, 43.64455200033625]}",-79.4483710060691,43.64455200033625
274,5561,RONCESVALLES AVE,None,MARION ST,None,None,None,2758,1146952,13468159.0,2758,"{""type"": ""Point"", ""coordinates"": [-79.44701600152455, 43.64107600420173]}",-79.44701600152455,43.64107600420173
275,5562,RONCESVALLES AVE,None,WESTMINSTER AVE,None,None,None,2759,1146273,13467356.0,2759,"{""type"": ""Point"", ""coordinates"": [-79.4493929952383, 43.64720399938049]}",-79.4493929952383,43.64720399938049
276,5563,ROSELAWN AVE,None,TIMES RD,None,None,None,2760,20010472,,2760,"{""type"": ""Point"", ""coordinates"": [-79.44616299414521, 43.70115599783293]}",-79.44616299414521,43.70115599783293
277,5566,ROYAL YORK RD,None,STANLEY AVE,None,None,None,2761,7847513,,2761,"{""type"": ""Point"", ""coordinates"": [-79.49758099629979, 43.61430199849377]}",-79.49758099629979,43.61430199849377
278,5567,ROYAL YORK RD,20m SOUTH OF,KING GEORGES RD,None,None,None,2762,10071197,,2762,"{""type"": ""Point"", ""coordinates"": [-79.51258299787533, 43.650101002974715]}",-79.51258299787533,43.650101002974715
279,5568,ROYAL YORK RD,None,YORKVIEW DR,None,None,ETOBICOKE SCHOOL OF ARTS,2763,10142864,,2763,"{""type"": ""Point"", ""coordinates"": [-79.50445999611509, 43.63081000132469]}",-79.50445999611509,43.63081000132469
280,5569,ROYALCREST RD,None,CABERNET CRCL,None,None,MSGR. JOHN CORRIGAN CATHOLIC SCHOOL,2764,8192154,,2764,"{""type"": ""Point"", ""coordinates"": [-79.60439400329513, 43.75114900220569]}",-79.60439400329513,43.75114900220569
281,5571,RUNNYMEDE RD,None,COLBECK ST,None,None,RUNNYMEDE JR & SR PUBLIC SCHOOL,2765,7973682,,2765,"{""type"": ""Point"", ""coordinates"": [-79.47780100263618, 43.6548210043832]}",-79.47780100263618,43.6548210043832
282,5572,RUNNYMEDE RD,None,KENNEDY AVE,GLENWOOD AVE,None,RUNNYMEDE JR & SR PUBLIC SCHOOL,2766,7973682,,2766,"{""type"": ""Point"", ""coordinates"": [-79.47856500236277, 43.65672100271066]}",-79.47856500236277,43.65672100271066
283,5574,RUSSELL HILL RD,None,COULSON AVE,None,None,THE BISHOP STRACHAN SCHOOL,2767,1139290,,2767,"{""type"": ""Point"", ""coordinates"": [-79.4101199944682, 43.69088999906733]}",-79.4101199944682,43.69088999906733
284,5575,SAMMON AVE,None,MONARCH PARK AVE,None,None,None,2768,7940767,,2768,"{""type"": ""Point"", ""coordinates"": [-79.32965000389052, 43.6879740013844]}",-79.32965000389052,43.6879740013844
285,5577,SASKATOON DR,None,BENBOW RD,None,None,VALLEYFIELD JR SCHOOL,2769,908692,,2769,"{""type"": ""Point"", ""coordinates"": [-79.53882800022943, 43.694520995566634]}",-79.53882800022943,43.694520995566634
286,5581,SCOTT RD,None,EWART AVE,None,None,SILVERTHORNE JR PUBLIC SCHOOL,2770,8403,,2770,"{""type"": ""Point"", ""coordinates"": [-79.47121200367096, 43.68731900272399]}",-79.47121200367096,43.68731900272399
287,5585,SHAVER AVE N,None,LORENE DR,None,None,None,2771,911519,,2771,"{""type"": ""Point"", ""coordinates"": [-79.55105300580452, 43.64627800148228]}",-79.55105300580452,43.64627800148228
288,5587,SHENDALE DR,165m WEST OF,NORFIELD CRES,None,None,#66/#68 SHENDALE DR,2772,10035766,,2772,"{""type"": ""Point"", ""coordinates"": [-79.55340999785463, 43.7205700015887]}",-79.55340999785463,43.7205700015887
289,5588,SHERBOURNE ST,195m SOUTH OF,WELLESLEY ST E,None,None,None,2773,10923460,,2773,"{""type"": ""Point"", ""coordinates"": [-79.37396999646974, 43.66543000196951]}",-79.37396999646974,43.66543000196951
290,5590,SHROPSHIRE DR,None,MAXIM CRES,None,None,None,2774,109170,,2774,"{""type"": ""Point"", ""coordinates"": [-79.28662899385483, 43.76083799737613]}",-79.28662899385483,43.76083799737613
291,5591,SHUTER ST,None,GEORGE ST,None,None,MOSS PARK,2775,1144474,13465816.0,2775,"{""type"": ""Point"", ""coordinates"": [-79.37276100559086, 43.655607998099576]}",-79.37276100559086,43.655607998099576
292,5592,SHUTER ST,None,ONTARIO ST,None,None,None,2776,14020873,,2776,"{""type"": ""Point"", ""coordinates"": [-79.36762899960466, 43.656363000877]}",-79.36762899960466,43.656363000877
293,5593,SHUTER ST,None,SACKVILLE ST,None,None,None,2777,14672834,13465453.0,2777,"{""type"": ""Point"", ""coordinates"": [-79.36202599909484, 43.65760200029045]}",-79.36202599909484,43.65760200029045
294,5594,SHUTER ST,None,SUMACH ST,None,None,None,2778,30137355,13465353.0,2778,"{""type"": ""Point"", ""coordinates"": [-79.35965900021938, 43.658204999620395]}",-79.35965900021938,43.658204999620395
295,5595,SILVERSTONE DR,None,BUCKSBURN RD,None,None,CLAIRVILLE JR SCHOOL,2779,906684,,2779,"{""type"": ""Point"", ""coordinates"": [-79.59972099419959, 43.74816000447202]}",-79.59972099419959,43.74816000447202
296,5596,SILVERSTONE DR,None,AVENING DR,None,None,MELODY VILLAGE JR PS,2780,10154323,,2780,"{""type"": ""Point"", ""coordinates"": [-79.59548600188448, 43.737591001333165]}",-79.59548600188448,43.737591001333165
297,5597,SKYMARK DR,90m NORTH OF,FINCH AVE E,None,SKYMARK PLACE SHOPPING CENTRE,None,2781,436759,,2781,"{""type"": ""Point"", ""coordinates"": [-79.35245000565632, 43.793973996281494]}",-79.35245000565632,43.793973996281494
298,5598,SLAN AVE,None,SPRAYWOOD GT,None,None,HEATHER HEIGHTS P.S.,2782,107600,,2782,"{""type"": ""Point"", ""coordinates"": [-79.21380799503267, 43.77523000345381]}",-79.21380799503267,43.77523000345381
299,5601,SPADINA RD,None,ARDMORE RD,None,None,FORREST HILL JR & SR PUBLIC SCHOOL,2783,1139019,,2783,"{""type"": ""Point"", ""coordinates"": [-79.41539099531217, 43.69513300121797]}",-79.41539099531217,43.69513300121797
300,5605,ST CLAIR AVE W,None,BRITANNIA AVE,None,None,None,2784,1142450,,2784,"{""type"": ""Point"", ""coordinates"": [-79.48087600438011, 43.66959600384017]}",-79.48087600438011,43.66959600384017
301,5608,ST JOHNS RD,None,BROOKSIDE AVE,None,None,None,2785,7033975,,2785,"{""type"": ""Point"", ""coordinates"": [-79.49200199754476, 43.66146799993305]}",-79.49200199754476,43.66146799993305
302,5609,ST JOHNS RD,None,WILLARD AVE,None,None,KING GEORGE JR PUBLIC SCHOOL,2786,10526951,,2786,"{""type"": ""Point"", ""coordinates"": [-79.48666999794659, 43.66267299836133]}",-79.48666999794659,43.66267299836133
303,5610,ST JOSEPH ST,None,ELMSLEY PL,None,None,155m WEST OF BAY ST,2787,8140588,13464302.0,2787,"{""type"": ""Point"", ""coordinates"": [-79.3895010041052, 43.66523100094318]}",-79.3895010041052,43.66523100094318
304,5613,STERLING RD,210m NORTH OF,DUNDAS ST W,None,None,None,2788,30131273,,2788,"{""type"": ""Point"", ""coordinates"": [-79.44393000374518, 43.652409998527375]}",-79.44393000374518,43.652409998527375
305,5614,SUMMITCREST DR,None,NORBY CRES,None,None,None,2789,909239,,2789,"{""type"": ""Point"", ""coordinates"": [-79.53532000040133, 43.684339998360535]}",-79.53532000040133,43.684339998360535
306,5616,SURREY AVE,None,HEXHAM DR,None,None,None,2790,110963,,2790,"{""type"": ""Point"", ""coordinates"": [-79.30120199662537, 43.737627003038995]}",-79.30120199662537,43.737627003038995
307,5619,THIRTY FIRST ST,None,ASH CRES,None,None,JAMES S BELL JR MIDDLE SCHOOL,2791,7287729,,2791,"{""type"": ""Point"", ""coordinates"": [-79.52990900323437, 43.594409002156965]}",-79.52990900323437,43.594409002156965
308,5621,THISTLE DOWN BLVD,None,JUDHAVEN RD,None,None,ST JOHN VIANNEY CATHOLIC SCHOOL,2792,9779703,,2792,"{""type"": ""Point"", ""coordinates"": [-79.55464399819627, 43.738263004248296]}",-79.55464399819627,43.738263004248296
309,5622,THORNCLIFFE PARK DR,270m SOUTH OF,OVERLEA BLVD,None,None,EAST INT,2793,30098857,,2793,"{""type"": ""Point"", ""coordinates"": [-79.3423689971461, 43.70516199570399]}",-79.3423689971461,43.70516199570399
310,5623,THORNCLIFFE PARK DR,605m SOUTH OF,OVERLEA BLVD,None,None,JENNER JEAN-MARIE COMMUNITY REC CENTRE,2794,30035969,,2794,"{""type"": ""Point"", ""coordinates"": [-79.34230400069222, 43.702706997311935]}",-79.34230400069222,43.702706997311935
311,5624,THORNCLIFFE PARK DR,120m SOUTH OF,MILEPOST PL,None,None,None,2795,30098783,,2795,"{""type"": ""Point"", ""coordinates"": [-79.3454100027922, 43.70257100023086]}",-79.3454100027922,43.70257100023086
312,5626,TIMBERBANK BLVD,None,FLUELLEN DR,None,None,TIMBERBANK JR P.S.,2796,30000648,,2796,"{""type"": ""Point"", ""coordinates"": [-79.30742399866209, 43.79096000023053]}",-79.30742399866209,43.79096000023053
313,5629,TWENTIETH ST,85m NORTH OF,LAKE SHORE BLVD W,None,None,TWENTIETH STREET JR SCHOOL,2797,914588,,2797,"{""type"": ""Point"", ""coordinates"": [-79.5194089962254, 43.59843299623119]}",-79.5194089962254,43.59843299623119
314,5630,TWENTY FIRST ST,65m NORTH OF,LAKE SHORE BLVD W,None,None,TWENTIETH STREET JR SCHOOL,2798,914598,,2798,"{""type"": ""Point"", ""coordinates"": [-79.52043999535891, 43.5980259962997]}",-79.52043999535891,43.5980259962997
315,5631,UNDERHILL DR,95m NORTH OF,ROANOKE RD,None,None,ST CATHERINE CATHOLIC SCHOOL,2799,8292452,,2799,"{""type"": ""Point"", ""coordinates"": [-79.32554099411983, 43.742746004472004]}",-79.32554099411983,43.742746004472004
316,5632,UNDERHILL DR,20m SOUTH OF,BEVERIDGE DR,None,None,MILNE VALLEY MIDDLE SCHOOL,2800,441427,,2800,"{""type"": ""Point"", ""coordinates"": [-79.32620100409443, 43.74750199796409]}",-79.32620100409443,43.74750199796409
317,5635,VALERMO DR,None,HALLMARK AVE,None,None,None,2801,914204,,2801,"{""type"": ""Point"", ""coordinates"": [-79.54363000598985, 43.60683200404504]}",-79.54363000598985,43.60683200404504
318,5638,VAUGHAN RD,None,ARLINGTON AVE,None,None,None,2802,10663526,,2802,"{""type"": ""Point"", ""coordinates"": [-79.43174999573826, 43.688829998785906]}",-79.43174999573826,43.688829998785906
319,5640,VAUGHAN RD,None,HUMEWOOD DR,None,None,None,2803,8211,,2803,"{""type"": ""Point"", ""coordinates"": [-79.42849000240082, 43.68882000370986]}",-79.42849000240082,43.68882000370986
320,5642,VAUGHAN RD,None,MAPLEWOOD AVE,None,None,None,2804,8467,,2804,"{""type"": ""Point"", ""coordinates"": [-79.42206000278537, 43.68602999627919]}",-79.42206000278537,43.68602999627919
321,5643,VICTORIA ST,None,ALEXANDER ST,None,None,DAVID HORNELL PUBLIC SCHOOL,2805,30126207,,2805,"{""type"": ""Point"", ""coordinates"": [-79.48879800261454, 43.618774998393256]}",-79.48879800261454,43.618774998393256
322,5645,WARREN RD,105m NORTH OF,LONSDALE RD,None,None,THE BISHOP STRACHAN SCHOOL,2806,1139251,,2806,"{""type"": ""Point"", ""coordinates"": [-79.40830299933958, 43.690671003589514]}",-79.40830299933958,43.690671003589514
323,5646,WELLESLEY ST E,150m EAST OF,YONGE ST,None,None,None,2807,30130900,,2807,"{""type"": ""Point"", ""coordinates"": [-79.38270399611486, 43.66532200114703]}",-79.38270399611486,43.66532200114703
324,5647,WELLESWORTH DR,110m SOUTH OF,DIXFIELD DR,None,None,WELLESWORTH JR SCHOOL,2808,910913,,2808,"{""type"": ""Point"", ""coordinates"": [-79.57698899714856, 43.65605799992239]}",-79.57698899714856,43.65605799992239
325,5648,WEST DEANE PARK DR,None,BEAVER BEND CRES,None,None,JOSYF CARDINAL SCHOOL,2809,910564,,2809,"{""type"": ""Point"", ""coordinates"": [-79.56587000004608, 43.6599889956951]}",-79.56587000004608,43.6599889956951
326,5649,THE WEST MALL,185m SOUTH OF,EVA RD,None,None,None,2810,912527,,2810,"{""type"": ""Point"", ""coordinates"": [-79.56405299909945, 43.637687998065026]}",-79.56405299909945,43.637687998065026
327,5650,WESTHUMBER BLVD,None,AMORO DR,None,None,None,2811,10158784,,2811,"{""type"": ""Point"", ""coordinates"": [-79.57833200244114, 43.72714999642154]}",-79.57833200244114,43.72714999642154
328,5651,WESTHUMBER BLVD,None,DELSING DR,None,None,None,2812,30134638,,2812,"{""type"": ""Point"", ""coordinates"": [-79.5833419967189, 43.72680200280834]}",-79.5833419967189,43.72680200280834
329,5653,THE WESTWAY,None,CELESTINE DR,None,None,DIXON GROVE JR MIDDLE SCHOOL,2813,909200,,2813,"{""type"": ""Point"", ""coordinates"": [-79.55692900121569, 43.68538799640886]}",-79.55692900121569,43.68538799640886
330,5655,WICKSON TRL,None,QUANTRELL TRL,LOWRY SQ,None,None,2814,104613,,2814,"{""type"": ""Point"", ""coordinates"": [-79.21201599425417, 43.803403002426904]}",-79.21201599425417,43.803403002426904
331,5658,WILLOWDALE AVE,None,ELMWOOD AVE,None,None,None,2815,439051,,2815,"{""type"": ""Point"", ""coordinates"": [-79.40170000224683, 43.76889000323936]}",-79.40170000224683,43.76889000323936
332,5659,WILLOWDALE AVE,None,MCKEE AVE,None,None,None,2816,438273,,2816,"{""type"": ""Point"", ""coordinates"": [-79.40434000043926, 43.77509999813505]}",-79.40434000043926,43.77509999813505
333,5661,WILLOWDALE AVE,None,PARKVIEW AVE,None,None,None,2817,30134638,,2817,"{""type"": ""Point"", ""coordinates"": [-79.40356199654306, 43.77322700298752]}",-79.40356199654306,43.77322700298752
334,5663,WINCOTT DR,None,PETTIT DR,None,None,SILVER CREEK PARK,2818,909340,,2818,"{""type"": ""Point"", ""coordinates"": [-79.54590499884402, 43.68216399672286]}",-79.54590499884402,43.68216399672286
335,5664,WINDERMERE AVE,None,ST OLAVES RD,None,None,SWANSEA JR & SR PUBLIC SCHOOL,2819,7632578,,2819,"{""type"": ""Point"", ""coordinates"": [-79.47630800323404, 43.64267300412334]}",-79.47630800323404,43.64267300412334
336,5667,YONGE BLVD,None,DUNSTER AVE,None,None,None,2820,7123174,,2820,"{""type"": ""Point"", ""coordinates"": [-79.41329000251089, 43.73956000106651]}",-79.41329000251089,43.73956000106651
337,5668,YORK MILLS RD,None,NESS DR,None,None,SAINTE-MADELEINE ELEMENTARY,2821,439609,,2821,"{""type"": ""Point"", ""coordinates"": [-79.32280000146781, 43.761811996622725]}",-79.32280000146781,43.761811996622725
338,5670,DAVENPORT RD,None,SALEM AVE,None,None,None,2822,8022903,,2822,"{""type"": ""Point"", ""coordinates"": [-79.43707299977238, 43.673973003070444]}",-79.43707299977238,43.673973003070444
339,5672,RATHBURN RD,135m EAST OF,MEADOWBANK RD,None,None,IN FRONT OF 337 RATHBURN RD,2823,8105744,,2823,"{""type"": ""Point"", ""coordinates"": [-79.55903700332973, 43.656184996186816]}",-79.55903700332973,43.656184996186816
340,5673,ROYAL YORK RD,45m NORTH OF,CONEY RD,None,None,BISHOP ALLEN ACADEMY,2824,10142922,,2824,"{""type"": ""Point"", ""coordinates"": [-79.50595000243715, 43.63436000046783]}",-79.50595000243715,43.63436000046783
341,5674,THE KINGSWAY,65m NORTH OF,LAMBETH RD,None,HUMBERTOWN PLAZA,None,2825,11048057,,2825,"{""type"": ""Point"", ""coordinates"": [-79.51863400502309, 43.66146800316611]}",-79.51863400502309,43.66146800316611
342,5676,COSBURN AVE,None,ROOSEVELT RD,None,None,COSBURN MIDDLE SCHOOL,2826,7794467,,2826,"{""type"": ""Point"", ""coordinates"": [-79.3309300003969, 43.6935299981935]}",-79.3309300003969,43.6935299981935
343,5677,BEECROFT RD,165m SOUTH OF,PARK HOME AVE,None,None,None,2827,14659522,,2827,"{""type"": ""Point"", ""coordinates"": [-79.41571800330286, 43.767104997334634]}",-79.41571800330286,43.767104997334634
344,5680,DAWES RD,None,DENTONIA PARK AVE,None,None,None,2828,3111332,,2828,"{""type"": ""Point"", ""coordinates"": [-79.29705000286313, 43.69208999941056]}",-79.29705000286313,43.69208999941056
345,5681,CONSUMERS RD,365m WEST OF,HALLCROWN PL,None,None,IN FRONT OF 420 CONSUMERS RD,2829,438663,,2829,"{""type"": ""Point"", ""coordinates"": [-79.32715800095288, 43.77071599966728]}",-79.32715800095288,43.77071599966728
346,5682,DENLOW BLVD,None,HAMLET GT,None,None,DAYSTROM PUBLIC SCHOOL,2830,441685,,2830,"{""type"": ""Point"", ""coordinates"": [-79.36405999414697, 43.74523599699345]}",-79.36405999414697,43.74523599699345
347,5684,FAYWOOD BLVD,None,BAINBRIDGE AVE,None,None,None,2831,20045915,,2831,"{""type"": ""Point"", ""coordinates"": [-79.4497199991206, 43.74817999790167]}",-79.4497199991206,43.74817999790167
348,5685,GOSFORD BLVD,110m NORTH OF,ARTECH CRT,None,None,GOSFORD PUBLIC SCHOOL,2832,11267531,,2832,"{""type"": ""Point"", ""coordinates"": [-79.52110799431087, 43.763617002190585]}",-79.52110799431087,43.763617002190585
349,5686,GRENOBLE DR,65m SOUTH OF,VENDOME PL,None,None,None,2833,30093203,,2833,"{""type"": ""Point"", ""coordinates"": [-79.32778999739398, 43.71508999627691]}",-79.32778999739398,43.71508999627691
350,5687,FENELON DR,None,KAREN RD,None,#135 FENLON DR,None,2834,439507,,2834,"{""type"": ""Point"", ""coordinates"": [-79.33879199716411, 43.762973996645165]}",-79.33879199716411,43.762973996645165
351,5691,OLD FINCH AVE,None,LITTLES RD,None,None,HERITAGE PARK P.S.,2835,30074026,,2835,"{""type"": ""Point"", ""coordinates"": [-79.20633800393239, 43.821045004490585]}",-79.20633800393239,43.821045004490585
352,5693,YORKLAND RD,45m SOUTH OF,YORKLAND BLVD,None,None,None,2836,9722543,,2836,"{""type"": ""Point"", ""coordinates"": [-79.33605000195396, 43.772540000616054]}",-79.33605000195396,43.772540000616054
353,5695,YORKWOODS GT,165m EAST OF,JANE ST,None,None,YORKWOODS GATE PUBLIC SCHOOL,2837,30102677,,2837,"{""type"": ""Point"", ""coordinates"": [-79.51405099671881, 43.75117400251323]}",-79.51405099671881,43.75117400251323
354,5696,ALTON TOWERS CRCL,175m SOUTH OF,GOLDHAWK TRL,None,None,"NORTH INT, GOLDHAWK LIBRARY",2838,30021288,,2838,"{""type"": ""Point"", ""coordinates"": [-79.27782400392789, 43.82455900218635]}",-79.27782400392789,43.82455900218635
355,5698,BONIS AVE,None,CARABOB CRT,KING HENRYS BLVD,None,None,2839,30097367,,2839,"{""type"": ""Point"", ""coordinates"": [-79.29709400174117, 43.78415100030103]}",-79.29709400174117,43.78415100030103
356,5700,GUILDWOOD PKWY,None,CHANCERY LANE,None,None,SIR WILFRED LAURIER COLLEGIATE,2840,110088,,2840,"{""type"": ""Point"", ""coordinates"": [-79.19599200533686, 43.74823500292985]}",-79.19599200533686,43.74823500292985
357,5701,GUILDWOOD PKWY,40m WEST OF,SCHUBERT DR,None,None,JACK MINOR SR P.S.,2841,109865,,2841,"{""type"": ""Point"", ""coordinates"": [-79.18677000375715, 43.750236002195045]}",-79.18677000375715,43.750236002195045
358,5702,HIGHVIEW AVE,40m EAST OF,SOUTH WOODROW BLVD,None,None,BIRCH CLIFF HEIGHTS PUBLIC SCHOOL,2842,112688,,2842,"{""type"": ""Point"", ""coordinates"": [-79.26045299540745, 43.70101299561915]}",-79.26045299540745,43.70101299561915
359,5703,HUNTINGWOOD DR,170m WEST OF,MOLLARD RD,None,HENRY KELSEY SR PUBLIC SCHOOL,None,2843,30002254,,2843,"{""type"": ""Point"", ""coordinates"": [-79.27773499794257, 43.798144999783744]}",-79.27773499794257,43.798144999783744
360,5710,CHAPLIN CRES,180m SOUTHEAST OF,ROSELAWN AVE,None,None,N/W END MEMORIAL PARK AT SPORTS TRACK,2844,30069986,,2844,"{""type"": ""Point"", ""coordinates"": [-79.42263899768305, 43.704543999687864]}",-79.42263899768305,43.704543999687864
361,5711,DUFFERIN ST,None,MELBOURNE AVE,None,None,None,2845,14036227,13468186.0,2845,"{""type"": ""Point"", ""coordinates"": [-79.42800599986148, 43.640598999455854]}",-79.42800599986148,43.640598999455854
362,5712,THE ESPLANADE,110m EAST OF,PRINCESS ST,None,None,MARKET LANE PUBLIC SCHOOL,2846,30126337,,2846,"{""type"": ""Point"", ""coordinates"": [-79.36478899882462, 43.64960700376861]}",-79.36478899882462,43.64960700376861
363,5713,GREENWOOD AVE,None,ATHLETIC AVE,None,None,None,2847,1142034,,2847,"{""type"": ""Point"", ""coordinates"": [-79.32741999946094, 43.66953999683494]}",-79.32741999946094,43.66953999683494
364,5714,ST CLAIR AVE E,60m WEST OF,MARILYN CRES,None,None,PRESTEIGN HEIGHTS ELEMENTARY,2848,656,,2848,"{""type"": ""Point"", ""coordinates"": [-79.3171350024259, 43.70475899630454]}",-79.3171350024259,43.70475899630454
365,5716,MOUNTJOY AVE,60m WEST OF,LAMB AVE,None,None,GREENWOOD SECONDARY SCHOOL,2849,30107983,,2849,"{""type"": ""Point"", ""coordinates"": [-79.3294019970782, 43.68040899700297]}",-79.3294019970782,43.68040899700297
366,5718,RIVER ST,None,OAK ST,None,None,None,2850,30104671,13464678.0,2850,"{""type"": ""Point"", ""coordinates"": [-79.35868700463371, 43.6624150001001]}",-79.35868700463371,43.6624150001001
